baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,id
567.3315303362306,-0.7310879536299368,0.27716031494458027,-2.6377800652164862,0.008345068504954463,0.03925272963441543,hsa-mir-148b
52.022659498069906,1.4765481432706475,0.6699710889357503,2.2038982989790585,0.02753149721717423,0.09381486190979287,hsa-mir-149
805.2430635914716,-0.5511227503853292,0.7051516498223795,-0.7815662780114765,0.43446951148280694,0.6542801734187725,hsa-mir-150
3664.1874480597494,-0.2381716201276406,0.35780308235496644,-0.6656499954110434,0.5056348423667194,0.7161593864004464,hsa-mir-151a
7.640197259755206,-0.5056704417169462,0.568229191344755,-0.8899057799551637,0.3735164801012127,0.5904970079608383,hsa-mir-151b
679.0770235460978,-0.8441595055121591,0.3827072251875071,-2.2057579526975584,0.027400951792494795,0.09381486190979287,hsa-mir-152
1.0325918903077147,-2.783943816652653,1.4698186292455373,-1.89407302456199,0.05821531770941035,,hsa-mir-153-1
16.875081012322827,-0.7452572881680379,0.7233628478257784,-1.0302675765116607,0.30288441510522257,0.5036974681697666,hsa-mir-153-2
0.4367504226388075,-2.1608325580535728,2.999932099538289,-0.7202938221122206,0.4713441076801668,,hsa-mir-1537
0.33369886965652573,-1.697530126405753,2.5521969327101344,-0.6651250554568979,0.5059705102553489,,hsa-mir-1538
0.053458932151806714,-0.43812749092802594,3.160746997927919,-0.1386151726839408,0.8897542529944849,,hsa-mir-1539
6.601602787306881,1.0737451222702556,0.6510760653215756,1.6491853708981268,0.09910966404376664,0.2291829503006214,hsa-mir-154
1136.9516702338344,-3.912308528372559,0.7092480052475824,-5.516136103910311,3.465339265721492e-08,2.640588520479777e-06,hsa-mir-155
0.0,,,,,,hsa-mir-1587
298.2942886680688,-1.3912406866872438,0.36479616864980907,-3.8137480770056653,0.0001368749959975613,0.0015338051022079663,hsa-mir-15a
316.1698962589098,-0.8733506390302528,0.3881028015415107,-2.2503074844123248,0.024429433164431764,0.08822344701979533,hsa-mir-15b
803.4723380143098,-1.5348609528192512,0.3699028912234167,-4.149361871011207,3.334033971604279e-05,0.0005081067772724921,hsa-mir-16-1
816.241037047,-1.6350380252817458,0.36942841200900256,-4.425858900213397,9.605930066154316e-06,0.00017872258189695193,hsa-mir-16-2
879.251217461441,-0.14474433818764484,0.30923947515126077,-0.4680655279111598,0.6397377300322034,0.8044226902385131,hsa-mir-17
1798.1688562602756,-0.4760923104642007,0.35534238822669395,-1.339812885369795,0.1803061854137012,0.34871399310974693,hsa-mir-181a-1
3538.3118059012277,-0.12209232119352803,0.4308420061056684,-0.28338072765259487,0.7768850002596956,0.8808194117603351,hsa-mir-181a-2
310.47516605877496,-0.9091388218585235,0.41690597230983684,-2.180680734366809,0.029207038985216347,0.09504624539768514,hsa-mir-181b-1
282.27483869538736,-0.7719428058422324,0.42465651422975403,-1.817805167177029,0.06909391660898392,0.1739027749060701,hsa-mir-181b-2
122.8205789552582,-0.5180272230890638,0.6190338584181072,-0.8368318082194115,0.4026871152604906,0.6186443182026086,hsa-mir-181c
20.586243299200024,-0.22572383676264127,0.6280833402931337,-0.35938516798947945,0.7193069688415445,0.8432490927034721,hsa-mir-181d
9612.897931875037,1.0763107046388667,0.6283848713457775,1.712820842318802,0.08674550451082773,0.20917745075079344,hsa-mir-182
0.0,,,,,,hsa-mir-1825
0.0,,,,,,hsa-mir-1827
3575.243316603524,1.348293198517672,0.7219967605099686,1.867450482139741,0.06183870571986357,0.16137360876210974,hsa-mir-183
15.94074393695135,5.168784941004625,1.2064736355220167,4.28420877905732,1.8339064384472632e-05,0.0003037905882819162,hsa-mir-184
102.36897401097634,-0.3155748260887416,0.49004297013272363,-0.6439737845913207,0.5195924337060605,0.7242510016166558,hsa-mir-185
640.5354760740366,-0.41318055741551596,0.3771058059299768,-1.095662148177686,0.27322665329801554,0.48056630585956867,hsa-mir-186
50.92079115478745,4.035248487281958,0.9937967338737426,4.0604364552023355,4.8981067143704067e-05,0.0006664923779196875,hsa-mir-187
21.027255511852026,1.233141686919621,0.40999227477883626,3.007719322479477,0.002632161170658894,0.01759391940387787,hsa-mir-188
12.188112842752222,-1.8026316438470158,0.5124408769910294,-3.5177358497077353,0.00043524538303059407,0.0038636832995877822,hsa-mir-18a
0.9538869209529046,-1.1784475487745691,1.3557684789819455,-0.8692100215071177,0.38473226699846785,,hsa-mir-18b
0.13078152118716052,-0.4381274909280262,3.160746997927919,-0.13861517268394088,0.8897542529944847,,hsa-mir-1908
0.081460624605679,0.7160141286229442,3.160746997927919,0.22653319898503085,0.8207867412007016,,hsa-mir-1909
42.90095245278018,-0.3588195025563406,0.5789527458967284,-0.6197733840964381,0.535406994059799,0.7311471854364996,hsa-mir-190a
0.8105634466793092,0.5372482760750377,1.6823053034953515,0.31935242370025746,0.7494592837572673,,hsa-mir-190b
1252.18570949497,0.1447477816190561,0.3695638464932204,0.39167192081304275,0.695300639663383,0.830437441102661,hsa-mir-191
0.081460624605679,0.7160141286229442,3.160746997927919,0.22653319898503085,0.8207867412007016,,hsa-mir-1910
0.081460624605679,0.7160141286229442,3.160746997927919,0.22653319898503085,0.8207867412007016,,hsa-mir-1911
0.0,,,,,,hsa-mir-1912
0.0,,,,,,hsa-mir-1913
0.313161496670171,0.7281226413446422,2.5853093757599623,0.2816384948631564,0.7782207198875267,,hsa-mir-1914
0.0,,,,,,hsa-mir-1915
21143.69057984764,0.38186391829928995,0.9168255831752504,0.41650661293370234,0.6770393293904786,0.816303748410672,hsa-mir-192
519.5636569269108,-0.7377450506975803,0.5077362889126265,-1.453008317127663,0.14622144477264334,0.30277375249118,hsa-mir-193a
119.18116905751846,-0.03605377648829569,0.5791746011881668,-0.06225027204979636,0.9503635287789421,0.9630013416616409,hsa-mir-193b
2923.028891183493,0.03878950244297777,0.8865153681186069,0.04375502539262029,0.965099677261233,0.9729011711332369,hsa-mir-194-1
3432.0080571130866,0.1569879490666604,0.9151866313421213,0.17153654095278636,0.8638019006963105,0.9148016868427133,hsa-mir-194-2
140.0113368749267,-0.8666150195834068,0.47308081486800846,-1.8318540772472374,0.0669731639547854,0.17011183644515493,hsa-mir-195
364.14189864614843,-0.5906281676996366,0.35177197137385635,-1.6790086071750399,0.09315036630554925,0.22320936831707086,hsa-mir-196a-1
519.1060056363508,-0.3562543413300929,0.3374443614499344,-1.0557424631406955,0.2910858913787504,0.49072444520045977,hsa-mir-196a-2
2147.580298910634,0.3158594309700387,0.6520110713553136,0.48443875395163505,0.6280745205103284,0.8003223823225255,hsa-mir-196b
654.5304200619153,0.3120377097744105,0.222452551842703,1.4027158024919106,0.16070160311659729,0.32056183658336945,hsa-mir-197
0.0,,,,,,hsa-mir-1972-1
0.0,,,,,,hsa-mir-1972-2
0.0,,,,,,hsa-mir-1973
19.316511342775495,0.1004135406678952,0.38833436440281466,0.25857495465875746,0.7959632094657203,0.8883700672728503,hsa-mir-1976
0.0,,,,,,hsa-mir-198
1860.552855248085,1.6167644574612536,0.6425554457270656,2.516147778705461,0.011864542359664028,0.05288919553679772,hsa-mir-199a-1
3032.2213353042116,1.4604715030975919,0.6600985664291817,2.212505188426701,0.02693177810388142,0.09381486190979287,hsa-mir-199a-2
3575.3769603529113,1.1898360926079996,0.7135719195338942,1.667436820363113,0.09542757748563267,0.22582550945357793,hsa-mir-199b
40.0628609729119,-0.8786313232241172,0.485007849213025,-1.811581657183047,0.0700508612967288,0.17444038009185409,hsa-mir-19a
108.95178446302043,-0.3461526637508468,0.3804914462475157,-0.9097514994480823,0.3629535778492572,0.5785996366550921,hsa-mir-19b-1
97.66461564579453,-0.2601630855735189,0.442207631893473,-0.588327895788537,0.5563122249389982,0.7385190163824332,hsa-mir-19b-2
1370.2085962951594,0.9896335480539908,0.41662967263631195,2.3753314107271244,0.017533199865244545,0.06886751699647599,hsa-mir-200a
1139.2141266114056,1.1687042662488465,0.5034145860149173,2.321554239221458,0.02025695034128135,0.07493104932066208,hsa-mir-200b
3231.0799712403614,2.772963247457434,1.109009779045166,2.5003956681472155,0.01240546672957469,0.05432738878124088,hsa-mir-200c
0.6990411397692874,-2.924784121948789,2.720429239778458,-1.0751186170116938,0.2823216253897838,,hsa-mir-202
4286.887266521405,0.9682657720095146,0.779907636530877,1.241513387811507,0.2144161556068338,0.4004537023833514,hsa-mir-203a
62.65028905453446,0.35622922712694205,1.3810402769113166,0.25794267776436275,0.7964511469277069,0.8883700672728503,hsa-mir-203b
1769.4502508801827,1.2025232592646362,0.8826791883336619,1.3623559671037242,0.17308557291109203,0.3381825809185952,hsa-mir-204
7.89059015878854,2.729865819237531,1.0120174637868309,2.6974493197209726,0.0069872919703057685,0.035975111360628344,hsa-mir-205
0.0,,,,,,hsa-mir-2052
0.0,,,,,,hsa-mir-2053
0.0,,,,,,hsa-mir-2054
12.34287754128009,4.812336900904864,1.0068448155434762,4.779621274910427,1.7562570889785412e-06,4.182087193130151e-05,hsa-mir-206
0.0,,,,,,hsa-mir-208a
0.0,,,,,,hsa-mir-208b
399.9023025868057,-0.012424067556397744,0.48514109861706517,-0.02560918378552874,0.9795690608719725,0.9821468741900565,hsa-mir-20a
117.44007957891414,1.6232994679565331,0.5923379083258187,2.740495661580431,0.006134659187565904,0.033873987687863906,hsa-mir-20b
333766.2679700546,-2.3411525808956504,0.5605616950402825,-4.176440526724561,2.9610611458959386e-05,0.00047006845691098027,hsa-mir-21
7535.8699428212685,-3.888413316982848,0.5033781649105953,-7.724636442411972,1.1217303108263321e-14,4.2737924842483255e-12,hsa-mir-210
1.0134219472988342,0.7337114730514,1.692261848051577,0.43356852480966523,0.6646017952778044,,hsa-mir-211
4.22231277619043,0.6654755662123629,0.6812768598555828,0.9768063549867678,0.3286650292974392,0.5351340861637792,hsa-mir-2110
0.0,,,,,,hsa-mir-2113
2.7072875118456663,-1.036625419333849,0.880464102143826,-1.1773625032636639,0.239050849418526,0.43578169200219335,hsa-mir-2114
0.0,,,,,,hsa-mir-2115
2.0995915920851944,-1.3119908273707934,1.226292784193372,-1.0698838354771791,0.2846715999214657,0.48636717295999293,hsa-mir-2116
0.053458932151806714,-0.43812749092802594,3.160746997927919,-0.1386151726839408,0.8897542529944849,,hsa-mir-2117
9.365385255264775,0.38241432300995915,0.6813751815504437,0.5612389963188704,0.5746346220773372,0.7514425029996303,hsa-mir-212
